date,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
2021-03-14,Iceland,ISL,2021-03-14,,,,,818.0,,,,2397.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-03-15,Iceland,ISL,2021-03-15,47059.0,34171.0,12888.0,,719.0,13.79,10.01,3.78,2107.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-03-16,Iceland,ISL,2021-03-16,,,,,758.0,,,,2221.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-03-17,Iceland,ISL,2021-03-17,50297.0,36775.0,13522.0,,798.0,14.74,10.78,3.96,2338.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-03-18,Iceland,ISL,2021-03-18,51283.0,37179.0,14104.0,986.0,747.0,15.03,10.89,4.13,2189.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-03-19,Iceland,ISL,2021-03-19,52604.0,37865.0,14739.0,1321.0,820.0,15.42,11.1,4.32,2403.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-03-20,Iceland,ISL,2021-03-20,,,,,831.0,,,,2435.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-03-21,Iceland,ISL,2021-03-21,,,,,841.0,,,,2464.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-03-22,Iceland,ISL,2021-03-22,53019.0,37953.0,15066.0,,851.0,15.54,11.12,4.41,2494.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-03-23,Iceland,ISL,2021-03-23,54868.0,37962.0,16906.0,1849.0,884.0,16.08,11.12,4.95,2590.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-03-24,Iceland,ISL,2021-03-24,58029.0,38142.0,19887.0,3161.0,1105.0,17.0,11.18,5.83,3238.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-03-25,Iceland,ISL,2021-03-25,59903.0,39578.0,20325.0,1874.0,1231.0,17.55,11.6,5.96,3607.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-03-26,Iceland,ISL,2021-03-26,60366.0,39633.0,20733.0,463.0,1109.0,17.69,11.61,6.08,3250.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-03-27,Iceland,ISL,2021-03-27,,,,,1365.0,,,,4000.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-03-28,Iceland,ISL,2021-03-28,,,,,1621.0,,,,4750.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-03-29,Iceland,ISL,2021-03-29,66156.0,45422.0,20734.0,,1877.0,19.39,13.31,6.08,5500.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-03-30,Iceland,ISL,2021-03-30,,,,,2100.0,,,,6154.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-03-31,Iceland,ISL,2021-03-31,72987.0,49289.0,23698.0,,2137.0,21.39,14.44,6.94,6262.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-01,Iceland,ISL,2021-04-01,,,,,1946.0,,,,5703.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-02,Iceland,ISL,2021-04-02,,,,,1957.0,,,,5735.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-03,Iceland,ISL,2021-04-03,74603.0,50259.0,24344.0,,1758.0,21.86,14.73,7.13,5152.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-04,Iceland,ISL,2021-04-04,,,,,1629.0,,,,4774.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-05,Iceland,ISL,2021-04-05,,,,,1499.0,,,,4393.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-06,Iceland,ISL,2021-04-06,,,,,1158.0,,,,3393.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-07,Iceland,ISL,2021-04-07,,,,,816.0,,,,2391.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-08,Iceland,ISL,2021-04-08,79726.0,52634.0,27092.0,,886.0,23.36,15.42,7.94,2596.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-09,Iceland,ISL,2021-04-09,86368.0,58567.0,27801.0,6642.0,1758.0,25.31,17.16,8.15,5152.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-10,Iceland,ISL,2021-04-10,,,,,1815.0,,,,5319.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-11,Iceland,ISL,2021-04-11,,,,,1803.0,,,,5284.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-12,Iceland,ISL,2021-04-12,89190.0,61134.0,28056.0,,1791.0,26.14,17.91,8.22,5248.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-13,Iceland,ISL,2021-04-13,,,,,2091.0,,,,6127.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-14,Iceland,ISL,2021-04-14,95439.0,67158.0,28281.0,,2391.0,27.97,19.68,8.29,7007.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-15,Iceland,ISL,2021-04-15,,,,,2476.0,,,,7256.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-16,Iceland,ISL,2021-04-16,98672.0,70058.0,28614.0,,1758.0,28.91,20.53,8.39,5152.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-17,Iceland,ISL,2021-04-17,,,,,1695.0,,,,4967.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-18,Iceland,ISL,2021-04-18,,,,,1631.0,,,,4779.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-19,Iceland,ISL,2021-04-19,100168.0,70482.0,29686.0,,1568.0,29.35,20.65,8.7,4595.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-20,Iceland,ISL,2021-04-20,,,,,1749.0,,,,5125.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-21,Iceland,ISL,2021-04-21,,,,,1929.0,,,,5653.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-22,Iceland,ISL,2021-04-22,113330.0,80721.0,32609.0,,2325.0,33.21,23.65,9.56,6813.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-23,Iceland,ISL,2021-04-23,,,,,2289.0,,,,6708.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-24,Iceland,ISL,2021-04-24,,,,,2413.0,,,,7071.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-25,Iceland,ISL,2021-04-25,,,,,2537.0,,,,7434.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-26,Iceland,ISL,2021-04-26,,,,,2661.0,,,,7798.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-27,Iceland,ISL,2021-04-27,,,,,2230.0,,,,6535.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-28,Iceland,ISL,2021-04-28,121530.0,87038.0,34492.0,,1798.0,35.61,25.51,10.11,5269.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-29,Iceland,ISL,2021-04-29,133064.0,98008.0,35432.0,11534.0,2819.0,38.99,28.72,10.38,8261.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-04-30,Iceland,ISL,2021-04-30,145261.0,109409.0,36228.0,12197.0,4366.0,42.57,32.06,10.62,12794.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-01,Iceland,ISL,2021-05-01,,,,,4212.0,,,,12343.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-02,Iceland,ISL,2021-05-02,,,,,4057.0,,,,11889.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-03,Iceland,ISL,2021-05-03,146111.0,110199.0,36376.0,,3902.0,42.82,32.29,10.66,11434.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-04,Iceland,ISL,2021-05-04,,,,,4501.0,,,,13190.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-05,Iceland,ISL,2021-05-05,157230.0,115447.0,42301.0,,5100.0,46.07,33.83,12.4,14945.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-06,Iceland,ISL,2021-05-06,167168.0,124014.0,50192.0,9938.0,4872.0,48.99,36.34,14.71,14277.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-07,Iceland,ISL,2021-05-07,184304.0,138577.0,53658.0,17136.0,5578.0,54.01,40.61,15.72,16346.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-08,Iceland,ISL,2021-05-08,,,,,5674.0,,,,16627.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-09,Iceland,ISL,2021-05-09,,,,,5771.0,,,,16911.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-10,Iceland,ISL,2021-05-10,,,,,5868.0,,,,17196.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-11,Iceland,ISL,2021-05-11,188146.0,140805.0,55780.0,,5211.0,55.13,41.26,16.35,15270.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-12,Iceland,ISL,2021-05-12,198421.0,144775.0,62276.0,10275.0,5884.0,58.15,42.42,18.25,17242.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-13,Iceland,ISL,2021-05-13,,,,,4844.0,,,,14195.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-14,Iceland,ISL,2021-05-14,203735.0,147592.0,65011.0,,2776.0,59.7,43.25,19.05,8135.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-15,Iceland,ISL,2021-05-15,,,,,2920.0,,,,8557.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-16,Iceland,ISL,2021-05-16,,,,,3065.0,,,,8982.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-17,Iceland,ISL,2021-05-17,,,,,3209.0,,,,9404.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-18,Iceland,ISL,2021-05-18,211619.0,152584.0,67905.0,,3353.0,62.01,44.71,19.9,9826.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-19,Iceland,ISL,2021-05-19,220021.0,156058.0,73205.0,8402.0,3086.0,64.48,45.73,21.45,9043.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-20,Iceland,ISL,2021-05-20,225051.0,159327.0,76259.0,5030.0,3425.0,65.95,46.69,22.35,10037.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-21,Iceland,ISL,2021-05-21,231109.0,163815.0,80464.0,6058.0,3911.0,67.72,48.0,23.58,11461.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-22,Iceland,ISL,2021-05-22,,,,,3648.0,,,,10690.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-23,Iceland,ISL,2021-05-23,,,,,3385.0,,,,9919.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-24,Iceland,ISL,2021-05-24,,,,,3123.0,,,,9152.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-25,Iceland,ISL,2021-05-25,231640.0,164273.0,80611.0,,2860.0,67.88,48.14,23.62,8381.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-26,Iceland,ISL,2021-05-26,,,,,2537.0,,,,7434.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-27,Iceland,ISL,2021-05-27,243924.0,169570.0,87815.0,,2696.0,71.48,49.69,25.73,7900.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-28,Iceland,ISL,2021-05-28,249800.0,171376.0,91893.0,5876.0,2670.0,73.2,50.22,26.93,7824.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-29,Iceland,ISL,2021-05-29,,,,,2909.0,,,,8525.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-30,Iceland,ISL,2021-05-30,,,,,3148.0,,,,9225.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-05-31,Iceland,ISL,2021-05-31,,,,,3387.0,,,,9925.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-01,Iceland,ISL,2021-06-01,,,,,3626.0,,,,10626.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-02,Iceland,ISL,2021-06-02,258829.0,177511.0,94950.0,,3007.0,75.85,52.02,27.82,8812.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-03,Iceland,ISL,2021-06-03,269324.0,184619.0,98882.0,10495.0,3629.0,78.92,54.1,28.98,10634.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-04,Iceland,ISL,2021-06-04,273455.0,187606.0,101082.0,4131.0,3379.0,80.13,54.98,29.62,9902.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-05,Iceland,ISL,2021-06-05,,,,,3154.0,,,,9242.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-06,Iceland,ISL,2021-06-06,,,,,2929.0,,,,8583.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-07,Iceland,ISL,2021-06-07,274144.0,188208.0,101713.0,,2704.0,80.34,55.15,29.81,7924.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-08,Iceland,ISL,2021-06-08,,,,,3409.0,,,,9990.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-09,Iceland,ISL,2021-06-09,287635.0,198155.0,105590.0,,4115.0,84.29,58.07,30.94,12059.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-10,Iceland,ISL,2021-06-10,,,,,4719.0,,,,13829.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-11,Iceland,ISL,2021-06-11,317082.0,214971.0,128645.0,,6232.0,92.92,63.0,37.7,18262.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-12,Iceland,ISL,2021-06-12,,,,,6553.0,,,,19203.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-13,Iceland,ISL,2021-06-13,,,,,6874.0,,,,20144.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-14,Iceland,ISL,2021-06-14,,,,,7195.0,,,,21084.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-15,Iceland,ISL,2021-06-15,326982.0,224191.0,138517.0,,6585.0,95.82,65.7,40.59,19297.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-16,Iceland,ISL,2021-06-16,340348.0,231520.0,145088.0,13366.0,7530.0,99.74,67.84,42.52,22066.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-17,Iceland,ISL,2021-06-17,355178.0,238814.0,153725.0,14830.0,7546.0,104.08,69.98,45.05,22113.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-18,Iceland,ISL,2021-06-18,,,,,5490.0,,,,16088.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-19,Iceland,ISL,2021-06-19,,,,,5184.0,,,,15191.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-20,Iceland,ISL,2021-06-20,,,,,4878.0,,,,14295.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-21,Iceland,ISL,2021-06-21,,,,,4571.0,,,,13395.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-22,Iceland,ISL,2021-06-22,356839.0,240273.0,155323.0,,4265.0,104.57,70.41,45.52,12498.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-23,Iceland,ISL,2021-06-23,368066.0,250484.0,166490.0,11227.0,3960.0,107.86,73.4,48.79,11604.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-24,Iceland,ISL,2021-06-24,383582.0,258120.0,174732.0,15516.0,4058.0,112.4,75.64,51.2,11892.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-25,Iceland,ISL,2021-06-25,386715.0,258852.0,177540.0,3133.0,4458.0,113.32,75.85,52.03,13064.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-26,Iceland,ISL,2021-06-26,,,,,4559.0,,,,13360.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-27,Iceland,ISL,2021-06-27,,,,,4660.0,,,,13656.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-28,Iceland,ISL,2021-06-28,,,,,4761.0,,,,13952.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-29,Iceland,ISL,2021-06-29,390877.0,258983.0,181635.0,,4863.0,114.54,75.89,53.23,14251.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-06-30,Iceland,ISL,2021-06-30,401582.0,259385.0,192194.0,10705.0,4788.0,117.68,76.01,56.32,14031.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
2021-07-01,Iceland,ISL,2021-07-01,422848.0,259885.0,213186.0,21266.0,5609.0,123.91,76.16,62.47,16437.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Directorate of Health,https://www.covid.is/tolulegar-upplysingar-boluefni
