,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp,date,country,iso_code,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
965,2021-03-29,29,3,2021,19604,297,Italy,IT,ITA,59641488,Europe,2021-03-29,Italy,ITA,9797002.0,6722414.0,3074588.0,238989.0,234909.0,16.2,11.12,5.09,3885.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
966,2021-03-30,30,3,2021,12900,417,Italy,IT,ITA,59641488,Europe,2021-03-30,Italy,ITA,10061651.0,6911856.0,3149795.0,264649.0,241028.0,16.64,11.43,5.21,3986.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
967,2021-03-31,31,3,2021,16055,529,Italy,IT,ITA,59641488,Europe,2021-03-31,Italy,ITA,10363212.0,7123088.0,3240124.0,301561.0,248068.0,17.14,11.78,5.36,4103.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
968,2021-04-01,1,4,2021,23887,467,Italy,IT,ITA,59641488,Europe,2021-04-01,Italy,ITA,10646860.0,7317313.0,3329547.0,283648.0,250776.0,17.61,12.1,5.51,4148.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
969,2021-04-02,2,4,2021,22184,501,Italy,IT,ITA,59641488,Europe,2021-04-02,Italy,ITA,10926611.0,7518511.0,3408100.0,279751.0,252748.0,18.07,12.44,5.64,4180.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
970,2021-04-03,3,4,2021,21917,481,Italy,IT,ITA,59641488,Europe,2021-04-03,Italy,ITA,11155204.0,7687073.0,3468132.0,228593.0,251293.0,18.45,12.71,5.74,4156.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
971,2021-04-04,4,4,2021,21247,376,Italy,IT,ITA,59641488,Europe,2021-04-04,Italy,ITA,11251263.0,7762727.0,3488537.0,96059.0,241893.0,18.61,12.84,5.77,4001.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
972,2021-04-05,5,4,2021,18017,326,Italy,IT,ITA,59641488,Europe,2021-04-05,Italy,ITA,11421795.0,7895498.0,3526298.0,170532.0,232113.0,18.89,13.06,5.83,3839.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
973,2021-04-06,6,4,2021,10680,296,Italy,IT,ITA,59641488,Europe,2021-04-06,Italy,ITA,11704440.0,8103004.0,3601442.0,282645.0,234684.0,19.36,13.4,5.96,3882.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
974,2021-04-07,7,4,2021,7763,421,Italy,IT,ITA,59641488,Europe,2021-04-07,Italy,ITA,12025679.0,8338128.0,3687557.0,321239.0,237495.0,19.89,13.79,6.1,3928.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
975,2021-04-08,8,4,2021,13686,627,Italy,IT,ITA,59641488,Europe,2021-04-08,Italy,ITA,12357942.0,8582780.0,3775168.0,332263.0,244440.0,20.44,14.2,6.24,4043.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
976,2021-04-09,9,4,2021,17209,487,Italy,IT,ITA,59641488,Europe,2021-04-09,Italy,ITA,12690759.0,8834195.0,3856570.0,332817.0,252021.0,20.99,14.61,6.38,4168.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
977,2021-04-10,10,4,2021,18924,718,Italy,IT,ITA,59641488,Europe,2021-04-10,Italy,ITA,13009948.0,9085220.0,3924734.0,319189.0,264963.0,21.52,15.03,6.49,4382.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
978,2021-04-11,11,4,2021,17551,344,Italy,IT,ITA,59641488,Europe,2021-04-11,Italy,ITA,13211405.0,9245608.0,3965803.0,201457.0,280020.0,21.85,15.29,6.56,4631.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
979,2021-04-12,12,4,2021,15737,331,Italy,IT,ITA,59641488,Europe,2021-04-12,Italy,ITA,13477331.0,9449585.0,4027752.0,265926.0,293648.0,22.29,15.63,6.66,4857.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
980,2021-04-13,13,4,2021,9780,358,Italy,IT,ITA,59641488,Europe,2021-04-13,Italy,ITA,13764215.0,9669523.0,4094698.0,286884.0,294254.0,22.77,15.99,6.77,4867.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
981,2021-04-14,14,4,2021,13439,476,Italy,IT,ITA,59641488,Europe,2021-04-14,Italy,ITA,14083424.0,9909270.0,4174161.0,319209.0,293964.0,23.29,16.39,6.9,4862.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
982,2021-04-15,15,4,2021,16160,469,Italy,IT,ITA,59641488,Europe,2021-04-15,Italy,ITA,14432809.0,10160536.0,4272280.0,349385.0,296410.0,23.87,16.8,7.07,4902.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
983,2021-04-16,16,4,2021,16963,380,Italy,IT,ITA,59641488,Europe,2021-04-16,Italy,ITA,14810737.0,10439496.0,4371248.0,377928.0,302854.0,24.5,17.27,7.23,5009.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
984,2021-04-17,17,4,2021,15923,429,Italy,IT,ITA,59641488,Europe,2021-04-17,Italy,ITA,15167620.0,10713381.0,4454246.0,356883.0,308239.0,25.09,17.72,7.37,5098.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
985,2021-04-18,18,4,2021,15364,310,Italy,IT,ITA,59641488,Europe,2021-04-18,Italy,ITA,15408739.0,10900768.0,4507978.0,241119.0,313905.0,25.49,18.03,7.46,5192.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
986,2021-04-19,19,4,2021,12688,251,Italy,IT,ITA,59641488,Europe,2021-04-19,Italy,ITA,15718632.0,11123236.0,4595403.0,309893.0,320186.0,26.0,18.4,7.6,5296.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
987,2021-04-20,20,4,2021,8863,316,Italy,IT,ITA,59641488,Europe,2021-04-20,Italy,ITA,16050942.0,11358710.0,4692239.0,332310.0,326675.0,26.55,18.79,7.76,5403.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
988,2021-04-21,21,4,2021,12069,390,Italy,IT,ITA,59641488,Europe,2021-04-21,Italy,ITA,16422944.0,11612234.0,4810726.0,372002.0,334217.0,27.16,19.21,7.96,5528.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
989,2021-04-22,22,4,2021,13836,364,Italy,IT,ITA,59641488,Europe,2021-04-22,Italy,ITA,16819868.0,11874702.0,4945471.0,396924.0,341008.0,27.82,19.64,8.18,5640.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
990,2021-04-23,23,4,2021,16046,360,Italy,IT,ITA,59641488,Europe,2021-04-23,Italy,ITA,17222229.0,12148214.0,5074861.0,402361.0,344499.0,28.48,20.09,8.39,5698.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
991,2021-04-24,24,4,2021,14758,342,Italy,IT,ITA,59641488,Europe,2021-04-24,Italy,ITA,17606691.0,12419172.0,5191395.0,384462.0,348439.0,29.12,20.54,8.59,5763.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
992,2021-04-25,25,4,2021,13814,322,Italy,IT,ITA,59641488,Europe,2021-04-25,Italy,ITA,17873381.0,12639132.0,5246866.0,266690.0,352092.0,29.56,20.9,8.68,5823.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
993,2021-04-26,26,4,2021,13157,217,Italy,IT,ITA,59641488,Europe,2021-04-26,Italy,ITA,18216728.0,12900973.0,5337692.0,343347.0,356871.0,30.13,21.34,8.83,5902.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
994,2021-04-27,27,4,2021,8440,301,Italy,IT,ITA,59641488,Europe,2021-04-27,Italy,ITA,18586134.0,13160091.0,5455603.0,369406.0,362170.0,30.74,21.77,9.02,5990.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
995,2021-04-28,28,4,2021,10398,373,Italy,IT,ITA,59641488,Europe,2021-04-28,Italy,ITA,18992092.0,13427674.0,5601874.0,405958.0,367021.0,31.41,22.21,9.27,6070.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
996,2021-04-29,29,4,2021,13382,344,Italy,IT,ITA,59641488,Europe,2021-04-29,Italy,ITA,19517374.0,13780832.0,5783895.0,525282.0,385358.0,32.28,22.79,9.57,6374.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
997,2021-04-30,30,4,2021,14314,288,Italy,IT,ITA,59641488,Europe,2021-04-30,Italy,ITA,20040634.0,14116719.0,5985691.0,523260.0,402629.0,33.15,23.35,9.9,6659.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
998,2021-05-01,1,5,2021,13445,263,Italy,IT,ITA,59641488,Europe,2021-05-01,Italy,ITA,20471737.0,14399724.0,6151579.0,431103.0,409292.0,33.86,23.82,10.17,6769.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
999,2021-05-02,2,5,2021,12964,226,Italy,IT,ITA,59641488,Europe,2021-05-02,Italy,ITA,20840560.0,14651530.0,6280038.0,368823.0,423883.0,34.47,24.23,10.39,7011.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
1000,2021-05-03,3,5,2021,9145,144,Italy,IT,ITA,59641488,Europe,2021-05-03,Italy,ITA,21249528.0,14939708.0,6411857.0,408968.0,433257.0,35.15,24.71,10.6,7166.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
1001,2021-05-04,4,5,2021,5946,256,Italy,IT,ITA,59641488,Europe,2021-05-04,Italy,ITA,21694369.0,15250709.0,6556983.0,444841.0,444034.0,35.88,25.22,10.84,7344.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
1002,2021-05-05,5,5,2021,9113,305,Italy,IT,ITA,59641488,Europe,2021-05-05,Italy,ITA,22171047.0,15584144.0,6713570.0,476678.0,454136.0,36.67,25.78,11.1,7511.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
1003,2021-05-06,6,5,2021,10579,267,Italy,IT,ITA,59641488,Europe,2021-05-06,Italy,ITA,22683410.0,15926454.0,6896090.0,512363.0,452291.0,37.52,26.34,11.41,7481.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
1004,2021-03-01,1,3,2021,219592,4319,Ireland,IE,IRL,4964440,Europe,2021-03-01,Ireland,IRL,446474.0,303550.0,142924.0,6692.0,12408.0,9.04,6.15,2.89,2513.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1005,2021-03-02,2,3,2021,681,0,Ireland,IE,IRL,4964440,Europe,2021-03-02,Ireland,IRL,460637.0,316056.0,144581.0,14163.0,12480.0,9.33,6.4,2.93,2527.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1006,2021-03-03,3,3,2021,357,14,Ireland,IE,IRL,4964440,Europe,2021-03-03,Ireland,IRL,,,,,12271.0,,,,2485.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1007,2021-03-04,4,3,2021,559,24,Ireland,IE,IRL,4964440,Europe,2021-03-04,Ireland,IRL,493873.0,346256.0,147617.0,,12049.0,10.0,7.01,2.99,2440.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1008,2021-03-05,5,3,2021,460,39,Ireland,IE,IRL,4964440,Europe,2021-03-05,Ireland,IRL,513322.0,363601.0,149721.0,19449.0,12465.0,10.4,7.36,3.03,2524.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1009,2021-03-06,6,3,2021,520,9,Ireland,IE,IRL,4964440,Europe,2021-03-06,Ireland,IRL,523069.0,373149.0,149920.0,9747.0,12453.0,10.59,7.56,3.04,2522.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1010,2021-03-07,7,3,2021,530,14,Ireland,IE,IRL,4964440,Europe,2021-03-07,Ireland,IRL,525768.0,375521.0,150247.0,2699.0,12284.0,10.65,7.61,3.04,2488.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1011,2021-03-08,8,3,2021,520,3,Ireland,IE,IRL,4964440,Europe,2021-03-08,Ireland,IRL,536617.0,382528.0,154089.0,10849.0,12878.0,10.87,7.75,3.12,2608.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1012,2021-03-09,9,3,2021,432,0,Ireland,IE,IRL,4964440,Europe,2021-03-09,Ireland,IRL,553161.0,396089.0,157072.0,16544.0,13218.0,11.2,8.02,3.18,2677.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1013,2021-03-10,10,3,2021,306,30,Ireland,IE,IRL,4964440,Europe,2021-03-10,Ireland,IRL,570391.0,409662.0,160729.0,17230.0,13305.0,11.55,8.3,3.26,2695.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1014,2021-03-11,11,3,2021,631,47,Ireland,IE,IRL,4964440,Europe,2021-03-11,Ireland,IRL,589512.0,426819.0,162693.0,19121.0,13663.0,11.94,8.64,3.29,2767.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1015,2021-03-12,12,3,2021,591,10,Ireland,IE,IRL,4964440,Europe,2021-03-12,Ireland,IRL,606904.0,443092.0,163812.0,17392.0,13369.0,12.29,8.97,3.32,2707.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1016,2021-03-13,13,3,2021,641,9,Ireland,IE,IRL,4964440,Europe,2021-03-13,Ireland,IRL,615934.0,451589.0,164345.0,9030.0,13266.0,12.47,9.15,3.33,2687.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1017,2021-03-14,14,3,2021,538,16,Ireland,IE,IRL,4964440,Europe,2021-03-14,Ireland,IRL,617050.0,452554.0,164496.0,1116.0,13040.0,12.5,9.17,3.33,2641.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1018,2021-03-15,15,3,2021,383,0,Ireland,IE,IRL,4964440,Europe,2021-03-15,Ireland,IRL,620580.0,455182.0,165398.0,3530.0,11995.0,12.57,9.22,3.35,2429.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1019,2021-03-16,16,3,2021,575,0,Ireland,IE,IRL,4964440,Europe,2021-03-16,Ireland,IRL,632359.0,463500.0,168859.0,11779.0,11314.0,12.81,9.39,3.42,2291.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1020,2021-03-17,17,3,2021,347,18,Ireland,IE,IRL,4964440,Europe,2021-03-17,Ireland,IRL,639586.0,468328.0,171258.0,7227.0,9885.0,12.95,9.48,3.47,2002.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1021,2021-03-18,18,3,2021,552,14,Ireland,IE,IRL,4964440,Europe,2021-03-18,Ireland,IRL,654251.0,478725.0,175526.0,14665.0,9248.0,13.25,9.7,3.55,1873.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1022,2021-03-19,19,3,2021,581,0,Ireland,IE,IRL,4964440,Europe,2021-03-19,Ireland,IRL,668529.0,487466.0,181063.0,14278.0,8804.0,13.54,9.87,3.67,1783.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1023,2021-03-20,20,3,2021,510,10,Ireland,IE,IRL,4964440,Europe,2021-03-20,Ireland,IRL,675946.0,492106.0,183840.0,7417.0,8573.0,13.69,9.97,3.72,1736.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1024,2021-03-21,21,3,2021,525,9,Ireland,IE,IRL,4964440,Europe,2021-03-21,Ireland,IRL,680015.0,495824.0,184191.0,4069.0,8995.0,13.77,10.04,3.73,1822.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1025,2021-03-22,22,3,2021,768,2,Ireland,IE,IRL,4964440,Europe,2021-03-22,Ireland,IRL,690449.0,503796.0,186653.0,10434.0,9981.0,13.98,10.2,3.78,2021.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1026,2021-03-23,23,3,2021,520,1,Ireland,IE,IRL,4964440,Europe,2021-03-23,Ireland,IRL,709348.0,515800.0,193548.0,18899.0,10998.0,14.37,10.45,3.92,2227.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1027,2021-03-24,24,3,2021,365,22,Ireland,IE,IRL,4964440,Europe,2021-03-24,Ireland,IRL,732678.0,529984.0,202694.0,23330.0,13299.0,14.84,10.73,4.1,2693.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1028,2021-03-25,25,3,2021,680,18,Ireland,IE,IRL,4964440,Europe,2021-03-25,Ireland,IRL,760168.0,548945.0,211223.0,27490.0,15131.0,15.39,11.12,4.28,3064.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1029,2021-03-26,26,3,2021,594,3,Ireland,IE,IRL,4964440,Europe,2021-03-26,Ireland,IRL,786569.0,567023.0,219546.0,26401.0,16863.0,15.93,11.48,4.45,3415.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1030,2021-03-27,27,3,2021,569,20,Ireland,IE,IRL,4964440,Europe,2021-03-27,Ireland,IRL,802502.0,577641.0,224861.0,15933.0,18079.0,16.25,11.7,4.55,3661.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1031,2021-03-28,28,3,2021,610,2,Ireland,IE,IRL,4964440,Europe,2021-03-28,Ireland,IRL,806541.0,580857.0,225684.0,4039.0,18075.0,16.33,11.76,4.57,3661.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1032,2021-03-29,29,3,2021,604,13,Ireland,IE,IRL,4964440,Europe,2021-03-29,Ireland,IRL,819676.0,590688.0,228988.0,13135.0,18461.0,16.6,11.96,4.64,3739.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1033,2021-03-30,30,3,2021,537,1,Ireland,IE,IRL,4964440,Europe,2021-03-30,Ireland,IRL,840561.0,603802.0,236759.0,20885.0,18745.0,17.02,12.23,4.79,3796.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1034,2021-03-31,31,3,2021,366,14,Ireland,IE,IRL,4964440,Europe,2021-03-31,Ireland,IRL,865460.0,619003.0,246457.0,24899.0,18969.0,17.53,12.54,4.99,3842.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
